frame,EyeAspectRatio,left_eye_landmarks,right_eye_landmarks,Label
"[[[ 18   0   0]
  [ 18   0   0]
  [ 18   0   0]
  ...
  [ 17   2  18]
  [ 18   3  17]
  [ 18   3  17]]

 [[ 64  44  41]
  [ 64  44  41]
  [ 64  44  41]
  ...
  [ 60  45  61]
  [ 61  46  60]
  [ 61  46  60]]

 [[119  84  79]
  [119  84  79]
  [119  84  79]
  ...
  [108  86 122]
  [109  89 120]
  [109  89 120]]

 ...

 [[183 147  97]
  [183 147  97]
  [183 147  97]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[183 147  97]
  [183 147  97]
  [183 147  97]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[183 147  97]
  [183 147  97]
  [183 147  97]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]]",0.29772626144467584,"[(294, 140), (299, 137), (306, 138), (311, 142), (305, 142), (299, 142)]","[(339, 145), (345, 142), (352, 143), (357, 147), (351, 148), (345, 147)]",0
"[[[ 18   0   0]
  [ 18   0   0]
  [ 18   0   0]
  ...
  [ 17   2  18]
  [ 18   3  17]
  [ 18   3  17]]

 [[ 64  44  41]
  [ 64  44  41]
  [ 64  44  41]
  ...
  [ 60  45  61]
  [ 61  46  60]
  [ 61  46  60]]

 [[119  84  79]
  [119  84  79]
  [119  84  79]
  ...
  [108  86 122]
  [109  89 120]
  [109  89 120]]

 ...

 [[183 147  97]
  [183 147  97]
  [183 147  97]
  ...
  [189 151  94]
  [189 151  94]
  [189 151  94]]

 [[183 147  97]
  [183 147  97]
  [183 147  97]
  ...
  [189 151  94]
  [189 151  94]
  [189 151  94]]

 [[183 147  97]
  [183 147  97]
  [183 147  97]
  ...
  [189 151  94]
  [189 151  94]
  [189 151  94]]]",0.2610748191726871,"[(294, 139), (299, 136), (306, 137), (311, 142), (305, 142), (298, 142)]","[(338, 145), (344, 142), (351, 143), (356, 147), (350, 148), (344, 147)]",0
"[[[ 22   4   0]
  [ 22   4   0]
  [ 22   4   0]
  ...
  [ 12   0  15]
  [ 14   1  17]
  [ 14   1  17]]

 [[ 65  47  39]
  [ 65  47  39]
  [ 65  47  39]
  ...
  [ 58  45  61]
  [ 59  46  62]
  [ 59  46  62]]

 [[117  82  77]
  [117  82  77]
  [117  82  77]
  ...
  [108  87 120]
  [109  88 121]
  [109  88 121]]

 ...

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]]",0.25945337930002316,"[(293, 139), (298, 136), (305, 137), (310, 142), (304, 142), (298, 141)]","[(337, 145), (343, 142), (350, 143), (355, 147), (350, 148), (343, 147)]",0
"[[[ 22   4   0]
  [ 22   4   0]
  [ 22   4   0]
  ...
  [ 12   0  15]
  [ 14   1  17]
  [ 14   1  17]]

 [[ 65  47  39]
  [ 65  47  39]
  [ 65  47  39]
  ...
  [ 58  45  61]
  [ 59  46  62]
  [ 59  46  62]]

 [[117  82  77]
  [117  82  77]
  [117  82  77]
  ...
  [108  87 120]
  [109  88 121]
  [109  88 121]]

 ...

 [[178 142  92]
  [178 142  92]
  [178 142  92]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]

 [[178 142  92]
  [178 142  92]
  [178 142  92]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]

 [[178 142  92]
  [178 142  92]
  [178 142  92]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]]",0.2718639842504811,"[(292, 139), (297, 136), (304, 137), (309, 142), (303, 142), (296, 142)]","[(336, 145), (343, 142), (349, 142), (354, 146), (349, 147), (342, 146)]",0
"[[[ 22   4   0]
  [ 22   4   0]
  [ 22   4   0]
  ...
  [ 12   0  15]
  [ 14   1  17]
  [ 14   1  17]]

 [[ 65  47  39]
  [ 65  47  39]
  [ 65  47  39]
  ...
  [ 58  45  61]
  [ 59  46  62]
  [ 59  46  62]]

 [[117  82  77]
  [117  82  77]
  [117  82  77]
  ...
  [108  87 120]
  [109  88 121]
  [109  88 121]]

 ...

 [[184 146  96]
  [184 146  96]
  [184 146  96]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]

 [[184 146  96]
  [184 146  96]
  [184 146  96]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]

 [[184 146  96]
  [184 146  96]
  [184 146  96]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]]",0.28113657455485097,"[(291, 138), (296, 135), (303, 136), (308, 141), (302, 141), (295, 140)]","[(336, 144), (342, 141), (349, 142), (354, 146), (348, 147), (341, 146)]",0
"[[[ 22   4   0]
  [ 22   4   0]
  [ 22   4   0]
  ...
  [ 12   0  15]
  [ 14   1  17]
  [ 14   1  17]]

 [[ 65  47  39]
  [ 65  47  39]
  [ 65  47  39]
  ...
  [ 58  45  61]
  [ 59  46  62]
  [ 59  46  62]]

 [[117  82  77]
  [117  82  77]
  [117  82  77]
  ...
  [108  87 120]
  [109  88 121]
  [109  88 121]]

 ...

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]]",0.2798408449994082,"[(290, 137), (295, 134), (301, 135), (307, 139), (300, 140), (294, 139)]","[(334, 143), (341, 140), (348, 141), (353, 145), (347, 146), (340, 145)]",0
"[[[ 22   4   0]
  [ 22   4   0]
  [ 22   4   0]
  ...
  [ 12   0  15]
  [ 14   1  17]
  [ 14   1  17]]

 [[ 65  47  39]
  [ 65  47  39]
  [ 65  47  39]
  ...
  [ 58  45  61]
  [ 59  46  62]
  [ 59  46  62]]

 [[117  82  77]
  [117  82  77]
  [117  82  77]
  ...
  [108  87 120]
  [109  88 121]
  [109  88 121]]

 ...

 [[178 142  92]
  [178 142  92]
  [178 142  92]
  ...
  [187 146  90]
  [187 146  90]
  [187 146  90]]

 [[178 142  92]
  [178 142  92]
  [178 142  92]
  ...
  [187 146  90]
  [187 146  90]
  [187 146  90]]

 [[178 142  92]
  [178 142  92]
  [178 142  92]
  ...
  [187 146  90]
  [187 146  90]
  [187 146  90]]]",0.2823913900931099,"[(289, 137), (294, 134), (300, 135), (306, 139), (299, 140), (293, 139)]","[(333, 143), (340, 140), (346, 141), (352, 145), (345, 146), (339, 145)]",0
"[[[ 22   4   0]
  [ 22   4   0]
  [ 22   4   0]
  ...
  [ 14   0  19]
  [ 14   0  19]
  [ 14   0  19]]

 [[ 65  47  39]
  [ 65  47  39]
  [ 65  47  39]
  ...
  [ 59  45  64]
  [ 59  45  64]
  [ 59  45  64]]

 [[117  82  77]
  [117  82  77]
  [117  82  77]
  ...
  [109  87 123]
  [109  87 123]
  [109  87 123]]

 ...

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]]",0.32069978538929744,"[(288, 135), (293, 132), (300, 134), (305, 139), (299, 139), (292, 138)]","[(332, 142), (339, 139), (346, 140), (351, 144), (345, 145), (338, 144)]",0
"[[[ 22   4   0]
  [ 22   4   0]
  [ 22   4   0]
  ...
  [ 14   0  20]
  [ 14   0  20]
  [ 14   0  20]]

 [[ 65  47  39]
  [ 65  47  39]
  [ 65  47  39]
  ...
  [ 59  44  65]
  [ 59  44  65]
  [ 59  44  65]]

 [[117  82  77]
  [117  82  77]
  [117  82  77]
  ...
  [109  86 124]
  [109  86 124]
  [109  86 124]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 152  93]
  [192 152  93]
  [192 152  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 152  93]
  [192 152  93]
  [192 152  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 152  93]
  [192 152  93]
  [192 152  93]]]",0.3200459844996847,"[(287, 135), (292, 133), (299, 134), (304, 139), (298, 139), (291, 138)]","[(331, 142), (338, 139), (345, 140), (350, 144), (344, 145), (338, 144)]",0
"[[[ 22   4   0]
  [ 22   4   0]
  [ 22   4   0]
  ...
  [ 14   0  20]
  [ 14   0  20]
  [ 14   0  20]]

 [[ 65  47  39]
  [ 65  47  39]
  [ 65  47  39]
  ...
  [ 59  44  65]
  [ 59  44  65]
  [ 59  44  65]]

 [[117  82  77]
  [117  82  77]
  [117  82  77]
  ...
  [109  86 124]
  [109  86 124]
  [109  86 124]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 152  93]
  [192 152  93]
  [192 152  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 152  93]
  [192 152  93]
  [192 152  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 152  93]
  [192 152  93]
  [192 152  93]]]",0.3241352287521434,"[(286, 135), (292, 133), (298, 134), (304, 139), (297, 139), (291, 138)]","[(331, 142), (338, 139), (345, 139), (350, 144), (344, 145), (337, 144)]",0
"[[[ 22   4   0]
  [ 22   4   0]
  [ 22   4   0]
  ...
  [ 14   0  20]
  [ 14   0  20]
  [ 14   0  20]]

 [[ 65  47  39]
  [ 65  47  39]
  [ 65  47  39]
  ...
  [ 59  44  65]
  [ 59  44  65]
  [ 59  44  65]]

 [[117  82  77]
  [117  82  77]
  [117  82  77]
  ...
  [109  86 124]
  [109  86 124]
  [109  86 124]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 152  93]
  [192 152  93]
  [192 152  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 152  93]
  [192 152  93]
  [192 152  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 152  93]
  [192 152  93]
  [192 152  93]]]",0.28424906513508497,"[(286, 136), (292, 133), (298, 134), (304, 139), (297, 140), (291, 139)]","[(331, 143), (338, 139), (344, 140), (350, 144), (344, 146), (337, 145)]",0
"[[[ 22   4   0]
  [ 22   4   0]
  [ 22   4   0]
  ...
  [ 12   0  17]
  [ 14   0  19]
  [ 14   0  19]]

 [[ 65  47  39]
  [ 65  47  39]
  [ 65  47  39]
  ...
  [ 58  44  63]
  [ 59  45  64]
  [ 59  45  64]]

 [[117  82  77]
  [117  82  77]
  [117  82  77]
  ...
  [108  86 122]
  [109  87 123]
  [109  87 123]]

 ...

 [[176 142  93]
  [176 142  93]
  [176 142  93]
  ...
  [186 147  92]
  [186 147  92]
  [186 147  92]]

 [[176 142  93]
  [176 142  93]
  [176 142  93]
  ...
  [186 147  92]
  [186 147  92]
  [186 147  92]]

 [[176 142  93]
  [176 142  93]
  [176 142  93]
  ...
  [186 147  92]
  [186 147  92]
  [186 147  92]]]",0.31086596972536684,"[(287, 137), (292, 134), (298, 135), (304, 140), (297, 140), (291, 140)]","[(331, 143), (337, 139), (344, 140), (350, 144), (344, 146), (337, 145)]",0
"[[[ 19   1   0]
  [ 19   1   0]
  [ 18   0   0]
  ...
  [  5   0   5]
  [  6   0   6]
  [  6   0   6]]

 [[ 62  44  41]
  [ 62  44  41]
  [ 62  44  41]
  ...
  [ 51  43  51]
  [ 52  44  52]
  [ 52  44  52]]

 [[113  80  76]
  [113  80  76]
  [113  80  76]
  ...
  [ 99  82 110]
  [100  83 111]
  [100  83 111]]

 ...

 [[168 134  90]
  [168 134  90]
  [168 134  90]
  ...
  [178 141  88]
  [178 141  88]
  [178 141  88]]

 [[168 134  90]
  [168 134  90]
  [168 134  90]
  ...
  [178 141  88]
  [178 141  88]
  [178 141  88]]

 [[168 134  90]
  [168 134  90]
  [168 134  90]
  ...
  [178 141  88]
  [178 141  88]
  [178 141  88]]]",0.27315971380592385,"[(286, 137), (292, 134), (298, 135), (304, 140), (297, 141), (291, 140)]","[(331, 143), (338, 140), (345, 141), (350, 145), (344, 146), (337, 145)]",0
"[[[ 13   0   0]
  [ 13   0   0]
  [ 13   0   0]
  ...
  [  5   0   5]
  [  6   0   6]
  [  6   0   6]]

 [[ 57  43  41]
  [ 56  42  40]
  [ 56  42  40]
  ...
  [ 51  43  51]
  [ 52  44  52]
  [ 52  44  52]]

 [[112  78  77]
  [113  79  78]
  [113  79  78]
  ...
  [ 99  82 110]
  [100  83 111]
  [100  83 111]]

 ...

 [[166 132  88]
  [166 132  88]
  [166 132  88]
  ...
  [177 140  87]
  [177 140  87]
  [177 140  87]]

 [[166 132  88]
  [166 132  88]
  [166 132  88]
  ...
  [177 140  87]
  [177 140  87]
  [177 140  87]]

 [[166 132  88]
  [166 132  88]
  [166 132  88]
  ...
  [177 140  87]
  [177 140  87]
  [177 140  87]]]",0.30148650429660895,"[(287, 140), (292, 137), (299, 138), (304, 142), (298, 143), (292, 142)]","[(332, 145), (338, 142), (345, 142), (350, 146), (345, 148), (338, 147)]",0
"[[[ 10   0   0]
  [ 10   0   0]
  [  8   0   0]
  ...
  [  5   0   5]
  [  6   0   6]
  [  6   0   6]]

 [[ 54  42  44]
  [ 53  41  43]
  [ 53  41  43]
  ...
  [ 51  43  51]
  [ 52  44  52]
  [ 52  44  52]]

 [[109  76  77]
  [110  77  78]
  [110  77  78]
  ...
  [ 99  82 110]
  [100  83 111]
  [100  83 111]]

 ...

 [[168 134  90]
  [168 134  90]
  [168 134  90]
  ...
  [178 141  88]
  [178 141  88]
  [178 141  88]]

 [[168 134  90]
  [168 134  90]
  [168 134  90]
  ...
  [178 141  88]
  [178 141  88]
  [178 141  88]]

 [[168 134  90]
  [168 134  90]
  [168 134  90]
  ...
  [178 141  88]
  [178 141  88]
  [178 141  88]]]",0.28420734087941724,"[(287, 141), (292, 138), (299, 139), (304, 143), (298, 144), (291, 143)]","[(332, 146), (338, 143), (345, 144), (351, 148), (345, 149), (338, 148)]",0
"[[[ 10   0   0]
  [ 10   0   0]
  [  8   0   0]
  ...
  [ 13   0   9]
  [ 14   1  10]
  [ 14   1  10]]

 [[ 54  42  44]
  [ 53  41  43]
  [ 53  41  43]
  ...
  [ 55  42  51]
  [ 56  43  52]
  [ 56  43  52]]

 [[109  76  77]
  [110  77  78]
  [110  77  78]
  ...
  [ 99  78 106]
  [100  79 107]
  [100  79 107]]

 ...

 [[163 132  89]
  [163 132  89]
  [163 132  89]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]

 [[163 132  89]
  [163 132  89]
  [163 132  89]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]

 [[163 132  89]
  [163 132  89]
  [163 132  89]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]]",0.27292483679586443,"[(288, 142), (293, 139), (299, 140), (305, 144), (299, 145), (292, 144)]","[(332, 147), (339, 144), (346, 145), (351, 149), (345, 150), (339, 149)]",0
"[[[ 10   0   0]
  [ 10   0   0]
  [  8   0   0]
  ...
  [ 13   0   9]
  [ 14   1  10]
  [ 14   1  10]]

 [[ 54  42  44]
  [ 53  41  43]
  [ 53  41  43]
  ...
  [ 55  42  51]
  [ 56  43  52]
  [ 56  43  52]]

 [[109  76  77]
  [110  77  78]
  [110  77  78]
  ...
  [ 99  78 106]
  [100  79 107]
  [100  79 107]]

 ...

 [[161 130  87]
  [161 130  87]
  [161 130  87]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]

 [[161 130  87]
  [161 130  87]
  [161 130  87]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]

 [[161 130  87]
  [161 130  87]
  [161 130  87]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]]",0.31195344523005725,"[(288, 142), (293, 139), (300, 140), (306, 145), (299, 145), (293, 145)]","[(333, 148), (340, 144), (346, 145), (352, 149), (346, 151), (339, 150)]",0
"[[[ 10   0   0]
  [ 10   0   0]
  [  8   0   0]
  ...
  [ 13   0   9]
  [ 14   1  10]
  [ 14   1  10]]

 [[ 54  42  44]
  [ 53  41  43]
  [ 53  41  43]
  ...
  [ 55  42  51]
  [ 56  43  52]
  [ 56  43  52]]

 [[109  76  77]
  [110  77  78]
  [110  77  78]
  ...
  [ 99  78 106]
  [100  79 107]
  [100  79 107]]

 ...

 [[163 132  89]
  [163 132  89]
  [163 132  89]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]

 [[163 132  89]
  [163 132  89]
  [163 132  89]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]

 [[163 132  89]
  [163 132  89]
  [163 132  89]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]]",0.31419206267039745,"[(290, 142), (295, 140), (301, 140), (307, 145), (300, 145), (294, 145)]","[(334, 148), (340, 145), (347, 146), (352, 149), (347, 151), (340, 150)]",0
"[[[ 10   0   0]
  [ 10   0   0]
  [  8   0   0]
  ...
  [ 13   0   9]
  [ 14   1  10]
  [ 14   1  10]]

 [[ 54  42  44]
  [ 53  41  43]
  [ 53  41  43]
  ...
  [ 55  42  51]
  [ 56  43  52]
  [ 56  43  52]]

 [[109  76  77]
  [110  77  78]
  [110  77  78]
  ...
  [ 99  78 106]
  [100  79 107]
  [100  79 107]]

 ...

 [[163 132  89]
  [163 132  89]
  [163 132  89]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]

 [[163 132  89]
  [163 132  89]
  [163 132  89]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]

 [[163 132  89]
  [163 132  89]
  [163 132  89]
  ...
  [172 136  86]
  [172 136  86]
  [172 136  86]]]",0.280195925226573,"[(291, 143), (296, 140), (302, 140), (308, 145), (302, 145), (295, 145)]","[(335, 147), (342, 144), (349, 145), (354, 149), (348, 150), (342, 149)]",0
"[[[ 10   0   0]
  [ 10   0   0]
  [  8   0   0]
  ...
  [  5   0   2]
  [  6   0   3]
  [  6   0   3]]

 [[ 54  42  44]
  [ 53  41  43]
  [ 53  41  43]
  ...
  [ 51  45  48]
  [ 52  46  49]
  [ 52  46  49]]

 [[109  76  77]
  [110  77  78]
  [110  77  78]
  ...
  [ 99  83 107]
  [100  84 108]
  [100  84 108]]

 ...

 [[168 135  89]
  [168 135  89]
  [168 135  89]
  ...
  [177 140  87]
  [177 140  87]
  [177 140  87]]

 [[168 135  89]
  [168 135  89]
  [168 135  89]
  ...
  [177 140  87]
  [177 140  87]
  [177 140  87]]

 [[168 135  89]
  [168 135  89]
  [168 135  89]
  ...
  [177 140  87]
  [177 140  87]
  [177 140  87]]]",0.2869040219901719,"[(291, 140), (296, 138), (303, 138), (309, 143), (302, 143), (296, 143)]","[(336, 145), (342, 142), (349, 143), (354, 147), (348, 148), (342, 147)]",0
"[[[ 10   0   0]
  [ 10   0   0]
  [  8   0   0]
  ...
  [ 11   0  14]
  [ 12   0  15]
  [ 14   1  17]]

 [[ 54  42  44]
  [ 53  41  43]
  [ 53  41  43]
  ...
  [ 57  44  60]
  [ 58  45  61]
  [ 59  46  62]]

 [[109  76  77]
  [110  77  78]
  [110  77  78]
  ...
  [106  85 118]
  [108  87 120]
  [109  88 121]]

 ...

 [[177 140  92]
  [177 140  92]
  [177 140  92]
  ...
  [183 144  89]
  [183 144  89]
  [183 144  89]]

 [[177 140  92]
  [177 140  92]
  [177 140  92]
  ...
  [183 144  89]
  [183 144  89]
  [183 144  89]]

 [[177 140  92]
  [177 140  92]
  [177 140  92]
  ...
  [183 144  89]
  [183 144  89]
  [183 144  89]]]",0.2788948377038679,"[(292, 140), (297, 137), (304, 138), (310, 142), (303, 143), (297, 142)]","[(337, 145), (343, 141), (350, 142), (355, 146), (349, 147), (343, 146)]",0
"[[[ 12   3   0]
  [ 12   3   0]
  [ 12   3   0]
  ...
  [ 11   0  14]
  [ 12   0  15]
  [ 14   1  17]]

 [[ 55  46  43]
  [ 55  46  43]
  [ 55  46  43]
  ...
  [ 57  44  60]
  [ 58  45  61]
  [ 59  46  62]]

 [[111  82  78]
  [111  82  78]
  [111  82  78]
  ...
  [106  85 118]
  [108  87 120]
  [109  88 121]]

 ...

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [188 149  94]
  [188 149  94]
  [188 149  94]]

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [188 149  94]
  [188 149  94]
  [188 149  94]]

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [188 149  94]
  [188 149  94]
  [188 149  94]]]",0.30014231843644157,"[(293, 139), (298, 136), (305, 137), (310, 141), (304, 142), (298, 142)]","[(337, 144), (344, 141), (351, 142), (356, 146), (350, 147), (344, 146)]",0
"[[[ 12   3   0]
  [ 12   3   0]
  [ 12   3   0]
  ...
  [ 12   0  17]
  [ 14   0  19]
  [ 14   0  19]]

 [[ 55  46  43]
  [ 55  46  43]
  [ 55  46  43]
  ...
  [ 58  44  63]
  [ 59  45  64]
  [ 59  45  64]]

 [[111  82  78]
  [111  82  78]
  [111  82  78]
  ...
  [108  86 122]
  [109  87 123]
  [109  87 123]]

 ...

 [[183 146  93]
  [183 146  93]
  [183 146  93]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[183 146  93]
  [183 146  93]
  [183 146  93]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[183 146  93]
  [183 146  93]
  [183 146  93]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]]",0.2865043671208962,"[(293, 139), (299, 136), (305, 137), (311, 141), (304, 142), (298, 141)]","[(338, 144), (345, 141), (351, 142), (357, 146), (351, 147), (344, 146)]",0
"[[[ 12   3   0]
  [ 12   3   0]
  [ 12   3   0]
  ...
  [ 12   0  17]
  [ 14   0  19]
  [ 14   0  19]]

 [[ 55  46  43]
  [ 55  46  43]
  [ 55  46  43]
  ...
  [ 58  44  63]
  [ 59  45  64]
  [ 59  45  64]]

 [[111  82  78]
  [111  82  78]
  [111  82  78]
  ...
  [108  86 122]
  [109  87 123]
  [109  87 123]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]]",0.3070541243180397,"[(294, 138), (299, 135), (306, 136), (311, 141), (305, 141), (298, 141)]","[(338, 144), (345, 140), (352, 141), (357, 145), (351, 146), (345, 146)]",0
"[[[ 12   3   0]
  [ 12   3   0]
  [ 12   3   0]
  ...
  [  8   0  15]
  [  8   0  15]
  [  8   0  15]]

 [[ 55  46  43]
  [ 55  46  43]
  [ 55  46  43]
  ...
  [ 56  45  63]
  [ 56  45  63]
  [ 56  45  63]]

 [[111  82  78]
  [111  82  78]
  [111  82  78]
  ...
  [107  87 123]
  [108  88 124]
  [108  88 124]]

 ...

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]]",0.3074897416589465,"[(294, 138), (299, 135), (305, 136), (311, 141), (305, 141), (298, 141)]","[(338, 144), (345, 140), (352, 141), (357, 145), (351, 146), (344, 145)]",0
"[[[ 12   3   0]
  [ 12   3   0]
  [ 12   3   0]
  ...
  [  8   0  15]
  [  8   0  15]
  [  8   0  15]]

 [[ 55  46  43]
  [ 55  46  43]
  [ 55  46  43]
  ...
  [ 56  45  63]
  [ 56  45  63]
  [ 56  45  63]]

 [[111  82  78]
  [111  82  78]
  [111  82  78]
  ...
  [107  87 123]
  [108  88 124]
  [108  88 124]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]]",0.3074897416589465,"[(294, 139), (299, 136), (306, 137), (311, 141), (305, 142), (299, 141)]","[(338, 144), (345, 141), (352, 141), (357, 146), (351, 147), (345, 146)]",0
"[[[ 12   3   0]
  [ 12   3   0]
  [ 12   3   0]
  ...
  [  8   0  15]
  [  8   0  15]
  [  8   0  15]]

 [[ 55  46  43]
  [ 55  46  43]
  [ 55  46  43]
  ...
  [ 56  45  63]
  [ 56  45  63]
  [ 56  45  63]]

 [[111  82  78]
  [111  82  78]
  [111  82  78]
  ...
  [107  87 123]
  [108  88 124]
  [108  88 124]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [190 150  91]
  [190 150  91]
  [190 150  91]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [190 150  91]
  [190 150  91]
  [190 150  91]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [190 150  91]
  [190 150  91]
  [190 150  91]]]",0.28420734087941724,"[(294, 139), (300, 136), (306, 137), (312, 141), (305, 142), (299, 142)]","[(339, 144), (346, 141), (352, 142), (358, 146), (352, 147), (345, 146)]",0
"[[[ 12   3   0]
  [ 12   3   0]
  [ 12   3   0]
  ...
  [  8   0  15]
  [  8   0  15]
  [  8   0  15]]

 [[ 55  46  43]
  [ 55  46  43]
  [ 55  46  43]
  ...
  [ 56  45  63]
  [ 56  45  63]
  [ 56  45  63]]

 [[111  82  78]
  [111  82  78]
  [111  82  78]
  ...
  [107  87 123]
  [108  88 124]
  [108  88 124]]

 ...

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [190 150  91]
  [190 150  91]
  [190 150  91]]

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [190 150  91]
  [190 150  91]
  [190 150  91]]

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [190 150  91]
  [190 150  91]
  [190 150  91]]]",0.2990894990231632,"[(294, 139), (299, 136), (306, 137), (312, 142), (305, 143), (298, 142)]","[(340, 145), (346, 141), (353, 142), (359, 146), (353, 147), (346, 146)]",0
